Z,A,E0,ThetaDeg,nu,cross,error,dataSet
79,197,4.045,23,1.035,975,9.165,Arrington:1998ps
79,197,4.045,23,1.02,945.1,9.073,Arrington:1998ps
79,197,4.045,23,1.005,886.8,8.957,Arrington:1998ps
79,197,4.045,23,0.99,833.9,8.839,Arrington:1998ps
79,197,4.045,23,0.975,777.3,8.706,Arrington:1998ps
79,197,4.045,23,0.96,701.5,9.33,Arrington:1998ps
79,197,4.045,23,0.945,673.2,9.223,Arrington:1998ps
79,197,4.045,23,0.93,616.1,8.872,Arrington:1998ps
79,197,4.045,23,0.915,554.7,8.542,Arrington:1998ps
79,197,4.045,23,0.9,497.5,8.159,Arrington:1998ps
79,197,4.045,23,0.885,429.8,7.607,Arrington:1998ps
79,197,4.045,23,0.87,405.3,7.498,Arrington:1998ps
79,197,4.045,23,0.855,344.9,6.932,Arrington:1998ps
79,197,4.045,23,0.84,282.1,6.319,Arrington:1998ps
79,197,4.045,23,0.825,249.1,5.953,Arrington:1998ps
79,197,4.045,23,0.81,221.2,5.574,Arrington:1998ps
79,197,4.045,23,0.795,167.7,4.696,Arrington:1998ps
79,197,4.045,23,0.78,143.8,4.472,Arrington:1998ps
79,197,4.045,23,0.765,124.2,1.664,Arrington:1998ps
79,197,4.045,23,0.75,104.9,1.5,Arrington:1998ps
79,197,4.045,23,0.735,88.09,1.348,Arrington:1998ps
79,197,4.045,23,0.72,72.53,1.211,Arrington:1998ps
79,197,4.045,23,0.705,60.39,1.087,Arrington:1998ps
79,197,4.045,23,0.69,50.12,0.9773,Arrington:1998ps
79,197,4.045,23,0.675,40.57,0.8723,Arrington:1998ps
79,197,4.045,23,0.66,35.06,0.8099,Arrington:1998ps
79,197,4.045,23,0.645,29,0.7366,Arrington:1998ps
79,197,4.045,23,0.63,23.4,0.6599,Arrington:1998ps
79,197,4.045,23,0.615,19.74,0.61,Arrington:1998ps
79,197,4.045,23,0.6,16.66,0.5614,Arrington:1998ps
79,197,4.045,23,0.585,12.99,0.4975,Arrington:1998ps
79,197,4.045,23,0.57,10.63,0.4528,Arrington:1998ps
79,197,4.045,23,0.555,9.129,0.4218,Arrington:1998ps
79,197,4.045,23,0.54,6.963,0.3725,Arrington:1998ps
79,197,4.045,23,0.525,5.339,0.3273,Arrington:1998ps
79,197,4.045,23,0.51,4.149,0.2921,Arrington:1998ps
79,197,4.045,23,0.495,3.122,0.2557,Arrington:1998ps
79,197,4.045,23,0.48,2.796,0.2444,Arrington:1998ps
79,197,4.045,23,0.465,2.068,0.2211,Arrington:1998ps
79,197,4.045,23,0.45,1.706,0.2016,Arrington:1998ps
79,197,4.045,23,0.435,1.055,0.1599,Arrington:1998ps
79,197,4.045,23,0.42,0.9389,0.1513,Arrington:1998ps
79,197,4.045,23,0.405,0.7532,0.1364,Arrington:1998ps
79,197,4.045,23,0.39,0.5362,0.1156,Arrington:1998ps
79,197,4.045,23,0.375,0.3174,0.0897,Arrington:1998ps
79,197,4.045,23,0.36,0.1706,0.06676,Arrington:1998ps
79,197,4.045,23,0.345,0.1462,0.06212,Arrington:1998ps
79,197,4.045,23,0.33,0.04854,0.03837,Arrington:1998ps
79,197,4.045,23,0.315,0.09654,0.0512,Arrington:1998ps
79,197,4.045,23,0.3,0.04818,0.03809,Arrington:1998ps
79,197,4.045,23,0.285,0.02392,0.0293,Arrington:1998ps
79,197,4.045,30,2.16,1135,9.647,Arrington:1998ps
79,197,4.045,30,2.145,1107,9.188,Arrington:1998ps
79,197,4.045,30,2.13,1059,8.79,Arrington:1998ps
79,197,4.045,30,2.115,1040,8.528,Arrington:1998ps
79,197,4.045,30,2.1,989.8,8.116,Arrington:1998ps
79,197,4.045,30,2.085,967.7,7.935,Arrington:1998ps
79,197,4.045,30,2.07,919.8,7.726,Arrington:1998ps
79,197,4.045,30,2.055,884.1,7.515,Arrington:1998ps
79,197,4.045,30,2.04,878.1,7.552,Arrington:1998ps
79,197,4.045,30,2.025,853.1,7.422,Arrington:1998ps
79,197,4.045,30,2.01,822.9,7.324,Arrington:1998ps
79,197,4.045,30,1.995,779.4,7.17,Arrington:1998ps
79,197,4.045,30,1.98,754.5,7.017,Arrington:1998ps
79,197,4.045,30,1.965,734.1,6.974,Arrington:1998ps
79,197,4.045,30,1.95,721.6,7,Arrington:1998ps
79,197,4.045,30,1.935,672.8,6.728,Arrington:1998ps
79,197,4.045,30,1.92,655.2,6.683,Arrington:1998ps
79,197,4.045,30,1.905,617.5,6.546,Arrington:1998ps
79,197,4.045,30,1.89,597.7,4.423,Arrington:1998ps
79,197,4.045,30,1.875,568.3,4.262,Arrington:1998ps
79,197,4.045,30,1.86,547.8,4.163,Arrington:1998ps
79,197,4.045,30,1.845,525,4.043,Arrington:1998ps
79,197,4.045,30,1.83,490.3,3.873,Arrington:1998ps
79,197,4.045,30,1.815,478.1,3.873,Arrington:1998ps
79,197,4.045,30,1.8,455.9,3.83,Arrington:1998ps
79,197,4.045,30,1.785,430.6,3.746,Arrington:1998ps
79,197,4.045,30,1.77,406.7,3.742,Arrington:1998ps
79,197,4.045,30,1.755,383.3,3.68,Arrington:1998ps
79,197,4.045,30,1.74,364.6,4.229,Arrington:1998ps
79,197,4.045,30,1.725,351.7,4.185,Arrington:1998ps
79,197,4.045,30,1.71,343.3,4.12,Arrington:1998ps
79,197,4.045,30,1.695,318.4,3.98,Arrington:1998ps
79,197,4.045,30,1.68,302.9,3.907,Arrington:1998ps
79,197,4.045,30,1.665,283.5,3.771,Arrington:1998ps
79,197,4.045,30,1.65,267.6,3.693,Arrington:1998ps
79,197,4.045,30,1.635,245.7,3.538,Arrington:1998ps
79,197,4.045,30,1.62,244.4,3.544,Arrington:1998ps
79,197,4.045,30,1.605,229.3,3.462,Arrington:1998ps
79,197,4.045,30,1.59,214.2,3.363,Arrington:1998ps
79,197,4.045,30,1.575,202.8,3.306,Arrington:1998ps
79,197,4.045,30,1.56,190.3,3.216,Arrington:1998ps
79,197,4.045,30,1.545,173.5,3.088,Arrington:1998ps
79,197,4.045,30,1.53,165.8,1.99,Arrington:1998ps
79,197,4.045,30,1.515,154,1.894,Arrington:1998ps
79,197,4.045,30,1.5,145.6,1.835,Arrington:1998ps
79,197,4.045,30,1.485,133.7,1.765,Arrington:1998ps
79,197,4.045,30,1.47,125.6,1.733,Arrington:1998ps
79,197,4.045,30,1.455,116.5,1.678,Arrington:1998ps
79,197,4.045,30,1.44,109.8,1.658,Arrington:1998ps
79,197,4.045,30,1.425,100.1,1.602,Arrington:1998ps
79,197,4.045,30,1.41,92.81,1.801,Arrington:1998ps
79,197,4.045,30,1.395,83.54,1.713,Arrington:1998ps
79,197,4.045,30,1.38,75.61,1.633,Arrington:1998ps
79,197,4.045,30,1.365,66.4,1.547,Arrington:1998ps
79,197,4.045,30,1.35,61.01,1.495,Arrington:1998ps
79,197,4.045,30,1.335,57.72,1.46,Arrington:1998ps
79,197,4.045,30,1.32,48.2,1.35,Arrington:1998ps
79,197,4.045,30,1.305,45.49,1.319,Arrington:1998ps
79,197,4.045,30,1.29,37.63,1.212,Arrington:1998ps
79,197,4.045,30,1.275,32.76,0.9009,Arrington:1998ps
79,197,4.045,30,1.26,28.31,0.8323,Arrington:1998ps
79,197,4.045,30,1.245,25.5,0.7905,Arrington:1998ps
79,197,4.045,30,1.23,21.01,0.7101,Arrington:1998ps
79,197,4.045,30,1.215,16.07,0.5994,Arrington:1998ps
79,197,4.045,30,1.2,14.36,0.5758,Arrington:1998ps
79,197,4.045,30,1.185,12.82,0.5461,Arrington:1998ps
79,197,4.045,30,1.17,10.55,0.4959,Arrington:1998ps
79,197,4.045,30,1.155,8.356,0.4429,Arrington:1998ps
79,197,4.045,30,1.14,7.91,0.4319,Arrington:1998ps
79,197,4.045,30,1.125,5.695,0.3685,Arrington:1998ps
79,197,4.045,30,1.11,5.756,0.3713,Arrington:1998ps
79,197,4.045,30,1.095,4.025,0.3123,Arrington:1998ps
79,197,4.045,30,1.08,3.025,0.2716,Arrington:1998ps
79,197,4.045,30,1.065,2.716,0.2591,Arrington:1998ps
79,197,4.045,30,1.05,2.167,0.2336,Arrington:1998ps
79,197,4.045,30,1.035,2.258,0.2421,Arrington:1998ps
79,197,4.045,30,1.02,1.651,0.2113,Arrington:1998ps
79,197,4.045,30,1.005,1.42,0.2006,Arrington:1998ps
79,197,4.045,30,0.99,1.377,0.203,Arrington:1998ps
79,197,4.045,30,0.975,1.089,0.1865,Arrington:1998ps
79,197,4.045,30,0.96,1.019,0.2435,Arrington:1998ps
79,197,4.045,30,0.945,0.963,0.237,Arrington:1998ps
79,197,4.045,30,0.93,0.2297,0.1218,Arrington:1998ps
79,197,4.045,30,0.915,0.7504,0.2121,Arrington:1998ps
79,197,4.045,30,0.9,0.583,0.1889,Arrington:1998ps
79,197,4.045,30,0.885,0.4702,0.1713,Arrington:1998ps
79,197,4.045,30,0.87,0.3544,0.1506,Arrington:1998ps
79,197,4.045,30,0.855,0.2408,0.1277,Arrington:1998ps
79,197,4.045,30,0.84,0.3656,0.1554,Arrington:1998ps
79,197,4.045,30,0.825,0.06189,0.0758,Arrington:1998ps
79,197,4.045,30,0.81,0.1257,0.09939,Arrington:1998ps
79,197,4.045,45,1.8,0.08463,0.02221,Arrington:1998ps
79,197,4.045,45,1.815,0.08272,0.02035,Arrington:1998ps
79,197,4.045,45,1.83,0.1324,0.02396,Arrington:1998ps
79,197,4.045,45,1.845,0.1584,0.02488,Arrington:1998ps
79,197,4.045,45,1.86,0.1232,0.02129,Arrington:1998ps
79,197,4.045,45,1.875,0.2161,0.02755,Arrington:1998ps
79,197,4.045,45,1.89,0.2016,0.02637,Arrington:1998ps
79,197,4.045,45,1.905,0.3202,0.03295,Arrington:1998ps
79,197,4.045,45,1.92,0.3499,0.03408,Arrington:1998ps
79,197,4.045,45,1.935,0.4644,0.03892,Arrington:1998ps
79,197,4.045,45,1.95,0.4397,0.03777,Arrington:1998ps
79,197,4.045,45,1.965,0.6484,0.04545,Arrington:1998ps
79,197,4.045,45,1.98,0.6863,0.04633,Arrington:1998ps
79,197,4.045,45,1.995,0.81,0.04973,Arrington:1998ps
79,197,4.045,45,2.01,1.065,0.05826,Arrington:1998ps
79,197,4.045,45,2.025,1.22,0.06259,Arrington:1998ps
79,197,4.045,45,2.04,1.494,0.06887,Arrington:1998ps
79,197,4.045,45,2.055,1.91,0.07755,Arrington:1998ps
79,197,4.045,45,2.07,2,0.0788,Arrington:1998ps
79,197,4.045,45,2.085,2.338,0.08487,Arrington:1998ps
79,197,4.045,45,2.1,2.829,0.09223,Arrington:1998ps
79,197,4.045,45,2.115,3.319,0.0999,Arrington:1998ps
79,197,4.045,45,2.13,3.754,0.09385,Arrington:1998ps
79,197,4.045,45,2.145,4.434,0.1002,Arrington:1998ps
79,197,4.045,45,2.16,4.979,0.1051,Arrington:1998ps
79,197,4.045,45,2.175,5.521,0.1099,Arrington:1998ps
79,197,4.045,45,2.19,6.383,0.12,Arrington:1998ps
79,197,4.045,45,2.205,7.274,0.1302,Arrington:1998ps
79,197,4.045,45,2.22,7.45,0.2205,Arrington:1998ps
79,197,4.045,45,2.235,8.44,0.2321,Arrington:1998ps
79,197,4.045,45,2.25,9.32,0.2423,Arrington:1998ps
79,197,4.045,45,2.265,10.87,0.2609,Arrington:1998ps
79,197,4.045,45,2.28,11.58,0.264,Arrington:1998ps
79,197,4.045,45,2.295,13.27,0.284,Arrington:1998ps
79,197,4.045,45,2.31,14.33,0.2923,Arrington:1998ps
79,197,4.045,45,2.325,15.95,0.3078,Arrington:1998ps
79,197,4.045,45,2.34,17.76,0.325,Arrington:1998ps
79,197,4.045,45,2.355,19.76,0.3399,Arrington:1998ps
79,197,4.045,45,2.37,21.28,0.3532,Arrington:1998ps
79,197,4.045,45,2.385,23.88,0.3701,Arrington:1998ps
79,197,4.045,45,2.4,26.02,0.3877,Arrington:1998ps
79,197,4.045,45,2.415,28.34,0.4053,Arrington:1998ps
79,197,4.045,45,2.43,30.89,0.4325,Arrington:1998ps
79,197,4.045,45,2.445,33.76,0.4625,Arrington:1998ps
79,197,4.045,45,2.46,36.94,0.5061,Arrington:1998ps
79,197,4.045,55,2.385,0.2451,0.05066,Arrington:1998ps
79,197,4.045,55,2.4,0.3594,0.05571,Arrington:1998ps
79,197,4.045,55,2.415,0.5033,0.06014,Arrington:1998ps
79,197,4.045,55,2.43,0.4791,0.05582,Arrington:1998ps
79,197,4.045,55,2.445,0.5987,0.06047,Arrington:1998ps
79,197,4.045,55,2.46,0.6297,0.06177,Arrington:1998ps
79,197,4.045,55,2.475,0.8919,0.07153,Arrington:1998ps
79,197,4.045,55,2.49,1.071,0.07722,Arrington:1998ps
79,197,4.045,55,2.505,1.226,0.08226,Arrington:1998ps
79,197,4.045,55,2.52,1.566,0.09083,Arrington:1998ps
79,197,4.045,55,2.535,1.769,0.0957,Arrington:1998ps
79,197,4.045,55,2.55,1.982,0.1005,Arrington:1998ps
79,197,4.045,55,2.565,2.254,0.1059,Arrington:1998ps
79,197,4.045,55,2.58,2.586,0.1125,Arrington:1998ps
79,197,4.045,55,2.595,3.076,0.1209,Arrington:1998ps
79,197,4.045,55,2.61,3.248,0.1111,Arrington:1998ps
79,197,4.045,55,2.625,4.01,0.1211,Arrington:1998ps
79,197,4.045,55,2.64,4.486,0.1247,Arrington:1998ps
79,197,4.045,55,2.655,5.131,0.1324,Arrington:1998ps
79,197,4.045,55,2.67,5.815,0.143,Arrington:1998ps
79,197,4.045,55,2.685,6.9,0.1615,Arrington:1998ps
79,197,4.045,55,2.7,7.448,0.2838,Arrington:1998ps
79,197,4.045,55,2.715,8.484,0.302,Arrington:1998ps
79,197,4.045,55,2.73,9.254,0.31,Arrington:1998ps
79,197,4.045,55,2.745,10.6,0.3328,Arrington:1998ps
79,197,4.045,55,2.76,11.54,0.3427,Arrington:1998ps
79,197,4.045,55,2.775,13.62,0.3718,Arrington:1998ps
79,197,4.045,55,2.79,14.46,0.3803,Arrington:1998ps
79,197,4.045,55,2.805,16.21,0.402,Arrington:1998ps
79,197,4.045,55,2.82,18.51,0.3758,Arrington:1998ps
79,197,4.045,55,2.835,19.92,0.3825,Arrington:1998ps
79,197,4.045,55,2.85,22.7,0.4086,Arrington:1998ps
79,197,4.045,55,2.865,25.24,0.4417,Arrington:1998ps
79,197,4.045,55,2.88,28.74,0.8018,Arrington:1998ps
79,197,4.045,55,2.895,30.58,0.8134,Arrington:1998ps
79,197,4.045,55,2.91,34.07,0.8552,Arrington:1998ps
79,197,4.045,55,2.925,35.76,0.869,Arrington:1998ps
79,197,4.045,55,2.94,40.95,0.9214,Arrington:1998ps
79,197,4.045,55,2.955,44.97,0.9624,Arrington:1998ps
79,197,4.045,55,2.97,46.24,0.971,Arrington:1998ps
79,197,4.045,55,2.985,52.44,1.028,Arrington:1998ps
79,197,4.045,55,3,52.58,1.041,Arrington:1998ps
79,197,4.045,55,3.015,62.02,1.154,Arrington:1998ps
79,197,4.045,55,3.03,66.75,1.282,Arrington:1998ps
79,197,4.045,74,3.03,0.931,0.07988,Arrington:1998ps
79,197,4.045,74,3.045,0.928,0.07238,Arrington:1998ps
79,197,4.045,74,3.06,1.18,0.07104,Arrington:1998ps
79,197,4.045,74,3.075,1.32,0.06956,Arrington:1998ps
79,197,4.045,74,3.09,1.26,0.06867,Arrington:1998ps
79,197,4.045,74,3.105,1.84,0.07802,Arrington:1998ps
79,197,4.045,74,3.12,2.13,0.08371,Arrington:1998ps
79,197,4.045,74,3.135,2.64,0.09134,Arrington:1998ps
79,197,4.045,74,3.15,3.13,0.09891,Arrington:1998ps
79,197,4.045,74,3.165,3.83,0.1072,Arrington:1998ps
79,197,4.045,74,3.18,4.34,0.1137,Arrington:1998ps
79,197,4.045,74,3.195,4.77,0.1192,Arrington:1998ps
79,197,4.045,74,3.21,5.83,0.1318,Arrington:1998ps
79,197,4.045,74,3.225,7.28,0.1332,Arrington:1998ps
79,197,4.045,74,3.24,7.52,0.1376,Arrington:1998ps
79,197,4.045,74,3.255,8.69,0.2833,Arrington:1998ps
79,197,4.045,74,3.27,9.13,0.2849,Arrington:1998ps
79,197,4.045,74,3.285,11.1,0.3086,Arrington:1998ps
79,197,4.045,74,3.3,13.2,0.3353,Arrington:1998ps
79,197,4.045,74,3.315,14.2,0.355,Arrington:1998ps
79,197,4.045,74,3.33,16.8,0.383,Arrington:1998ps
79,197,4.045,74,3.345,17.9,0.4027,Arrington:1998ps
79,197,4.045,74,3.36,20.2,0.4363,Arrington:1998ps
79,197,4.045,74,3.375,24.7,0.4866,Arrington:1998ps
79,197,4.045,74,3.39,24.2,0.5203,Arrington:1998ps
79,197,4.212,53.39,2.6586,1.637,0.1014,Arrington:1995hs
79,197,4.212,53.39,2.6689,1.839,0.09176,Arrington:1995hs
79,197,4.212,53.39,2.6807,2.206,0.09937,Arrington:1995hs
79,197,4.212,53.39,2.6924,2.699,0.1103,Arrington:1995hs
79,197,4.212,53.39,2.7042,2.946,0.1147,Arrington:1995hs
79,197,4.212,53.39,2.7159,3.484,0.124,Arrington:1995hs
79,197,4.212,53.39,2.7277,3.6,0.1236,Arrington:1995hs
79,197,4.212,53.39,2.7395,3.69,0.1236,Arrington:1995hs
79,197,4.212,53.39,2.7512,3.94,0.1263,Arrington:1995hs
79,197,4.212,53.39,2.763,4.31,0.1313,Arrington:1995hs
79,197,4.212,53.39,2.7747,5.149,0.1457,Arrington:1995hs
79,197,4.212,53.39,2.7865,6.43,0.1677,Arrington:1995hs
79,197,4.212,53.39,2.7982,6.766,0.1764,Arrington:1995hs
79,197,4.212,53.39,2.81,7.508,0.1912,Arrington:1995hs
79,197,5.12,56.64,3.5666,0.4972,0.03053,Arrington:1995hs
79,197,5.12,56.64,3.5769,0.5827,0.02783,Arrington:1995hs
79,197,5.12,56.64,3.5887,0.7186,0.03054,Arrington:1995hs
79,197,5.12,56.64,3.6004,0.8085,0.03208,Arrington:1995hs
79,197,5.12,56.64,3.6122,0.9029,0.03368,Arrington:1995hs
79,197,5.12,56.64,3.6239,0.9728,0.03462,Arrington:1995hs
79,197,5.12,56.64,3.6357,1.101,0.03664,Arrington:1995hs
79,197,5.12,56.64,3.6475,1.223,0.03857,Arrington:1995hs
79,197,5.12,56.64,3.6592,1.382,0.04113,Arrington:1995hs
79,197,5.12,56.64,3.671,1.556,0.04386,Arrington:1995hs
79,197,5.12,56.64,3.6827,1.781,0.04704,Arrington:1995hs
79,197,5.12,56.64,3.6945,2.042,0.05099,Arrington:1995hs
79,197,5.12,56.64,3.7062,2.183,0.05396,Arrington:1995hs
79,197,5.12,56.64,3.718,2.597,0.06093,Arrington:1995hs
79,197,5.766,18,0.01963829,4024,12.13073351,Fomin:2010ei
79,197,5.766,18,0.018289478,3702,10.71071434,Fomin:2010ei
79,197,5.766,18,0.017110737,3339,10.02064507,Fomin:2010ei
79,197,5.766,18,0.016077648,2976,9.853528983,Fomin:2010ei
79,197,5.766,18,0.015162205,2640,9.749429756,Fomin:2010ei
79,197,5.766,18,0.014343074,2360,9.854347613,Fomin:2010ei
79,197,5.766,18,0.013610002,2043,10.24025488,Fomin:2010ei
79,197,5.766,18,0.012948221,1782,4.510441538,Fomin:2010ei
79,197,5.766,18,0.012346093,1563,4.067384561,Fomin:2010ei
79,197,5.766,18,0.011799049,1396,3.93831906,Fomin:2010ei
79,197,5.766,18,0.011298425,1254,3.716282727,Fomin:2010ei
79,197,5.766,18,0.01083723,1124,3.635246344,Fomin:2010ei
79,197,5.766,18,0.010413432,986.7,3.514193421,Fomin:2010ei
79,197,5.766,18,0.010021533,878.9,3.427156006,Fomin:2010ei
79,197,5.766,18,0.00965701,794.8,3.39014765,Fomin:2010ei
79,197,5.766,18,0.009319053,716,3.326131711,Fomin:2010ei
79,197,5.766,18,0.009003951,618.9,3.185117943,Fomin:2010ei
79,197,5.766,18,0.008708605,539.8,3.055076501,Fomin:2010ei
79,197,5.766,18,0.008432822,489.1,3.028071096,Fomin:2010ei
79,197,5.766,18,0.00817397,430.7,2.946066,Fomin:2010ei
79,197,5.766,18,0.007929826,363.8,2.788051221,Fomin:2010ei
79,197,5.766,18,0.007700513,309.4,2.668047736,Fomin:2010ei
79,197,5.766,18,0.007484089,265.5,2.553035958,Fomin:2010ei
79,197,5.766,18,0.0072789,218.3,2.440029606,Fomin:2010ei
79,197,5.766,18,0.007085229,182,0.794061381,Fomin:2010ei
79,197,5.766,18,0.006901596,149.7,0.698855369,Fomin:2010ei
79,197,5.766,18,0.006726731,122,0.620644057,Fomin:2010ei
79,197,5.766,18,0.006560994,99.13,0.557835429,Fomin:2010ei
79,197,5.766,18,0.006403227,81.45,0.501722155,Fomin:2010ei
79,197,5.766,18,0.006252429,67.06,0.457520766,Fomin:2010ei
79,197,5.766,18,0.006108991,55.34,0.424913435,Fomin:2010ei
79,197,5.766,18,0.005971987,45.7,0.391111652,Fomin:2010ei
79,197,5.766,18,0.005840608,38.38,0.368207397,Fomin:2010ei
79,197,5.766,18,0.005715253,32.53,0.342607714,Fomin:2010ei
79,197,5.766,18,0.005595167,27.89,0.325004123,Fomin:2010ei
79,197,5.766,18,0.005479684,23.29,0.301004869,Fomin:2010ei
79,197,5.766,18,0.005369197,19.59,0.283102509,Fomin:2010ei
79,197,5.766,18,0.005263077,16.65,0.262402356,Fomin:2010ei
79,197,5.766,18,0.005160771,14.09,0.248501795,Fomin:2010ei
79,197,5.766,18,0.005062655,12.96,0.240101445,Fomin:2010ei
79,197,5.766,18,0.0049682,10.91,0.222401256,Fomin:2010ei
79,197,5.766,18,0.004876937,9.514,0.211900764,Fomin:2010ei
79,197,5.766,18,0.004789225,8.308,0.202400628,Fomin:2010ei
79,197,5.766,18,0.004704613,7.519,0.195600795,Fomin:2010ei
79,197,5.766,18,0.004622697,6.351,0.180800435,Fomin:2010ei
79,197,5.766,18,0.004543818,5.45,0.171300439,Fomin:2010ei
79,197,5.766,18,0.004467585,5.142,0.168300356,Fomin:2010ei
79,197,5.766,18,0.004393651,4.343,0.158200253,Fomin:2010ei
79,197,5.766,18,0.004322334,3.696,0.148100206,Fomin:2010ei
79,197,5.766,18,0.004253296,2.884,0.132100131,Fomin:2010ei
79,197,5.766,18,0.00418623,2.784,0.130800142,Fomin:2010ei
79,197,5.766,18,0.004121439,2.477,0.124800096,Fomin:2010ei
79,197,5.766,18,0.004058622,1.946,0.112900153,Fomin:2010ei
79,197,5.766,18,0.003997512,2.116,0.119200082,Fomin:2010ei
79,197,5.766,18,0.003938389,1.757,0.109600086,Fomin:2010ei
79,197,5.766,18,0.00388099,1.685,0.108300059,Fomin:2010ei
79,197,5.766,18,0.003825074,1.308,0.09807006,Fomin:2010ei
79,197,5.766,18,0.003770908,1.2,0.095460055,Fomin:2010ei
79,197,5.766,18,0.003718254,1.083,0.091830031,Fomin:2010ei
79,197,5.766,18,0.003666898,0.9527,0.08661003,Fomin:2010ei
79,197,5.766,18,0.00361709,0.8145,0.081040024,Fomin:2010ei
79,197,5.766,18,0.003568616,0.7796,0.079980019,Fomin:2010ei
79,197,5.766,18,0.003521284,0.7021,0.076600018,Fomin:2010ei
79,197,5.766,18,0.003475328,0.6116,0.072570013,Fomin:2010ei
79,197,5.766,18,0.003430556,0.7788,0.083010028,Fomin:2010ei
79,197,5.766,18,0.003386794,0.4009,0.059740008,Fomin:2010ei
79,197,5.766,18,0.00334426,0.3718,0.059510007,Fomin:2010ei
79,197,5.766,18,0.003302781,0.3627,0.058060006,Fomin:2010ei
79,197,5.766,18,0.003262199,0.4466,0.066560018,Fomin:2010ei
79,197,5.766,18,0.003222718,0.479,0.069860012,Fomin:2010ei
79,197,5.766,18,0.003184182,0.2711,0.052130004,Fomin:2010ei
79,197,5.766,18,0.003146446,0.1987,0.045530002,Fomin:2010ei
79,197,5.766,18,0.003109702,0.2062,0.047250003,Fomin:2010ei
79,197,5.766,18,0.003073806,0.2161,0.049510004,Fomin:2010ei
79,197,5.766,18,0.003038625,0.18,0.044920002,Fomin:2010ei
79,197,5.766,18,0.003004343,0.126,0.037870001,Fomin:2010ei
79,197,5.766,18,0.002970825,0.1453,0.041830002,Fomin:2010ei
79,197,5.766,18,0.00293795,0.1499,0.043130002,Fomin:2010ei
79,197,5.766,18,0.00290589,0.199,0.049660002,Fomin:2010ei
79,197,5.766,18,0.002874521,0.1169,0.038780002,Fomin:2010ei
79,197,5.766,18,0.002843732,0.08443,0.034110001,Fomin:2010ei
79,197,5.766,18,0.002813684,0.1851,0.049360003,Fomin:2010ei
79,197,5.766,18,0.002784265,0.06543,0.03206,Fomin:2010ei
79,197,5.766,18,0.002755369,0.06433,0.031520001,Fomin:2010ei
79,197,5.766,18,0.00272715,0.0513,0.02867,Fomin:2010ei
79,197,5.766,18,0.002699504,0.1308,0.043400002,Fomin:2010ei
79,197,5.766,18,0.002672332,0.04031,0.02688,Fomin:2010ei
79,197,5.766,18,0.00264578,0.06759,0.03311,Fomin:2010ei
79,197,5.766,18,0.002619751,0.02709,0.02346,Fomin:2010ei
79,197,5.766,18,0.002594153,0.04177,0.027850001,Fomin:2010ei
79,197,5.766,18,0.002569125,0.07159,0.035070001,Fomin:2010ei
79,197,5.766,18,0.002544575,0.02905,0.02515,Fomin:2010ei
79,197,5.766,18,0.002520419,0.06063,0.0339,Fomin:2010ei
79,197,5.766,18,0.002496787,0.01545,0.02185,Fomin:2010ei
79,197,5.766,18,0.002473594,0.03087,0.02673,Fomin:2010ei
79,197,5.766,18,0.00245076,0.07828,0.038350001,Fomin:2010ei
79,197,5.766,18,0.00242841,0.01647,0.02329,Fomin:2010ei
79,197,5.766,18,0.002384848,0.01559,0.02206,Fomin:2010ei
79,197,5.766,18,0.002363679,0.03176,0.0275,Fomin:2010ei
79,197,5.766,18,0.002342883,0.01698,0.02401,Fomin:2010ei
79,197,5.766,18,0.002263117,0.01819,0.02572,Fomin:2010ei
79,197,5.766,18,0.002225293,0.01841,0.02603,Fomin:2010ei
79,197,5.766,18,0.002206796,0.01821,0.02575,Fomin:2010ei
79,197,5.766,18,0.00215321,0.01951,0.0276,Fomin:2010ei
79,197,5.766,22,0.02388719,1063,3.104202655,Fomin:2010ei
79,197,5.766,22,0.022528823,926.1,2.634183241,Fomin:2010ei
79,197,5.766,22,0.021313189,793.4,2.379151288,Fomin:2010ei
79,197,5.766,22,0.020225128,678.7,2.287119708,Fomin:2010ei
79,197,5.766,22,0.019242765,583.8,2.209094379,Fomin:2010ei
79,197,5.766,22,0.018348858,487.9,2.095070523,Fomin:2010ei
79,197,5.766,22,0.017536646,411.1,2.124051562,Fomin:2010ei
79,197,5.766,22,0.016793292,346.4,1.146067843,Fomin:2010ei
79,197,5.766,22,0.016108427,299.4,1.036061843,Fomin:2010ei
79,197,5.766,22,0.01547905,252.4,0.988544741,Fomin:2010ei
79,197,5.766,22,0.014897005,211.3,0.879934829,Fomin:2010ei
79,197,5.766,22,0.014355583,184.9,0.854731422,Fomin:2010ei
79,197,5.766,22,0.013853591,154.4,0.803725251,Fomin:2010ei
79,197,5.766,22,0.013385521,129.8,0.753120369,Fomin:2010ei
79,197,5.766,22,0.012946775,109.7,0.709713726,Fomin:2010ei
79,197,5.766,22,0.01253707,91.72,0.670810974,Fomin:2010ei
79,197,5.766,22,0.0121525,75.97,0.629708959,Fomin:2010ei
79,197,5.766,22,0.011789768,63.45,0.594807315,Fomin:2010ei
79,197,5.766,22,0.011449055,52.3,0.554905896,Fomin:2010ei
79,197,5.766,22,0.011127481,42.24,0.512704211,Fomin:2010ei
79,197,5.766,22,0.010822591,32.71,0.466003104,Fomin:2010ei
79,197,5.766,22,0.010534804,26.22,0.196305114,Fomin:2010ei
79,197,5.766,22,0.010261926,20.36,0.167704496,Fomin:2010ei
