Z,A,E0,ThetaDeg,nu,cross,error,dataSet,normalization,normError,system_err,normCross,normCrossError,Veff,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),Ex,W2original,Ffoc2,Ep,E0original,R,Q2,qv2,qv,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Hcc,Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),RT_QD_data,qvbin,qvcenter,Q2bin,Q2center,Exbin_qv,Excenter_qv,nucenter_ex_qv,epcenter_ex_qv,W2bin_qv,W2center_qv,nucenter_w2_qv,epcenter_w2_qv,Exbin_q2,Excenter_q2,nucenter_ex_q2,epcenter_ex_q2,W2bin_q2,W2center_q2,nucenter_w2_q2,epcenter_w2_q2,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,bc_qv_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,bc_qv_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,bc_q2_ex,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_q2_w2
92,238,0.12190000000000001,160.0,0.0098,767.8,41.34878111867386,Blatchley:1986qd,1.0,0.0,0.05,767.8,41.34878111867386,0.0219,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.00971258296313773,0.8637543184500222,1.4859610000000003,0.1121,0.1,6.955643247356866,0.05301176053222646,0.05310780053222646,0.2304512975277563,0.8457346127967735,0.015280376360196106,-0.00012015468636425863,-6390096.160480602,-344129.5747160597,4.2678120581893985e-05,359.33617527177745,275898.3153736707,14858.112859334153,0.7085597237157905,0.03815847997581694,1.6873108108023868e-05,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056,0.0,0.008919764820630123,0.00904948799518479,0.015286204589557177,0.0,0.0,0.0,0.0,0.0,0.008919764820630123,0.009046064140672473,0.015285641077968806,0.0,0.0,0.0,0.0,0.02966,8.339637710869852e-06,0.1968733,1.733800590802387e-05,0.15166297259080716,0.0,0.0,0.08714868,1.698990930802387e-05,1.0,0.02212536,8.539177245596212e-06,0.203676,1.732504870802387e-05,0.10973548938919535,0.0,0.0,0.08714867,1.698990930802387e-05,1.0
92,238,0.12190000000000001,160.0,0.0151,38390.0,1919.561455020391,Blatchley:1986qd,1.0,0.0,0.05,38390.0,1919.561455020391,0.0219,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.015012582963137731,0.8757560864280554,1.4859610000000003,0.1068,0.1,6.955643247356866,0.050505406109204155,0.050733416109204156,0.22524079583682027,0.8581866610197959,0.015239887357973598,-7.69365493920483e-05,-498982607.14000463,-24949929.13236612,4.2678120581893985e-05,360.3204808051671,13832703.258110365,691657.3064080134,35.525031697038564,1.7763084536080453,0.00023607725300337575,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056,1.0,0.01891976482063012,0.01904885432077208,0.015212670162033913,0.0,0.0,0.0,0.0,1.0,0.01891976482063012,0.01904606414067247,0.01521061375245255,0.0,0.0,0.0,0.0,0.01455338,0.01720464881583988,10.83133,0.003478775253003376,0.0532220074314105,0.0,0.0,20.10725,0.00024160917000337574,1.0,0.01515737,0.015243265763605369,11.6323,0.003291955253003376,0.04416045086855314,0.0,0.0,20.10725,0.00024160916900337574,1.0
92,238,0.12190000000000001,160.0,0.0206,84040.0,6390.698631605155,Blatchley:1986qd,1.0,0.0,0.05,84040.0,6390.698631605155,0.0219,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.02051258296313773,0.8882107513109198,1.4859610000000003,0.1013,0.1,6.955643247356866,0.04790447227399233,0.04832883227399233,0.21983819566670468,0.8711085978550077,0.015175263932985832,-3.209056008682271e-05,-2618838679.4317493,-199145749.22702444,4.2678120581893985e-05,361.90238915138497,30414276.784282394,2312809.103124392,78.10968880364278,5.939736808097863,0.0008092965854453635,"[0.186,0.223]",0.205,"[0.045,0.070]",0.056,1.0,0.023819764820630123,0.02391325598921412,0.015102486907040701,0.0,0.0,0.0,0.0,1.0,0.01891976482063012,0.01904606414067247,0.01521061375245255,0.0,0.0,0.0,0.0,0.03796801,0.01341225258133202,0.02564914,0.013742126585445363,1.0069504605559183,0.0,0.0,0.02292542,0.010338140585445363,1.0,0.01515737,0.015243265763605369,0.02574857,0.014074606585445364,1.0548933500153934,0.0,0.0,0.02292542,0.010338142585445364,1.0
92,238,0.12190000000000001,160.0,0.028,105800.0,8314.825614527343,Blatchley:1986qd,1.0,0.0,0.05,105800.0,8314.825614527343,0.0219,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.02791258296313773,0.9049679367896829,1.4859610000000003,0.09390000000000001,0.1,6.955643247356866,0.044405034022980065,0.045189034022980065,0.21257712488172395,0.88849447650602,0.01504605413842601,2.8237182779639105e-05,3746832707.273081,294463710.47053915,4.2678120581893985e-05,365.10605488816344,38628220.60716769,3035793.177203127,99.2046699668226,7.796498401898563,0.001729467765051539,"[0.186,0.223]",0.205,"[0.035,0.045]",0.04,1.0,0.023819764820630123,0.02391325598921412,0.015102486907040701,0.0,0.0,0.0,0.0,0.0,0.023819764820630123,0.023909978620660372,0.015095194971307173,0.0,0.0,0.0,0.0,0.03796801,0.01341225258133202,0.02931932,0.01264749776505154,1.0720579627325297,0.0,0.0,0.03391766,0.013463497765051539,1.0,0.03849707,0.013691563633027712,0.02938631,0.01265836776505154,1.0932236933228123,0.0,0.0,0.03391766,0.013463497765051539,1.0
92,238,0.12190000000000001,160.0,0.0354,114700.0,9712.885565062526,Blatchley:1986qd,1.0,0.0,0.05,114700.0,9712.885565062526,0.0219,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.03531258296313773,0.921725122268446,1.4859610000000003,0.08650000000000001,0.1,6.955643247356866,0.040905595771967784,0.04215875577196779,0.20532597442108436,0.9058803551570322,0.014859380713132848,8.85439345994397e-05,1295402113.2998736,109695662.48667686,4.2678120581893985e-05,369.8329053674514,42419834.24564668,3592144.688028654,108.94226009483424,9.225315653883197,0.0031175348447088466,"[0.186,0.223]",0.205,"[0.035,0.045]",0.04,0.0,0.0,0.0,0.0,0.0,0.9158803551570323,0.040453394431575695,0.014720322320876571,0.0,0.0,0.0,0.0,0.0,0.9158803551570323,0.04024635294207135,0.014720658910818312,6.866346e-08,5.475782e-10,0.02715533,0.015771044844708846,1.0,0.02597376,0.01766495265451574,0.02719661,0.015115864844708846,1.1683141444252314,6.591864e-08,5.082139e-10,0.02716212,0.015768564844708847,1.0,0.02604892,0.017556253926407583,0.02719661,0.015115864844708846,1.1615224598747058
92,238,0.12190000000000001,160.0,0.0428,120500.0,11097.044020819238,Blatchley:1986qd,1.0,0.0,0.05,120500.0,11097.044020819238,0.0219,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.04271258296313773,0.9384823077472093,1.4859610000000003,0.0791,0.1,6.955643247356866,0.03740615752095552,0.03923799752095552,0.19808583372102992,0.9232662338080445,0.014603429415826912,0.00014881737252751007,809717292.7691935,74568202.84048398,4.2678120581893985e-05,376.51045807669686,45369510.19824197,4178153.1275759214,116.51759296771297,10.730297579772689,0.00483573331740212,"[0.186,0.223]",0.205,"[0.035,0.045]",0.04,0.0,0.0,0.0,0.0,0.0,0.9158803551570323,0.040453394431575695,0.014720322320876571,0.0,0.0,0.0,0.0,0.0,0.9158803551570323,0.04024635294207135,0.014720658910818312,6.866346e-08,5.475782e-10,0.0236345,0.018458493317402118,1.0,0.02597376,0.01766495265451574,0.0244481,0.01833682331740212,0.9597236412379022,6.591864e-08,5.082139e-10,0.02367675,0.01848373331740212,1.0,0.02604892,0.017556253926407583,0.0244481,0.01833682331740212,0.9541445422788837
92,238,0.12190000000000001,160.0,0.0503,115400.0,12368.366909176006,Blatchley:1986qd,1.0,0.0,0.05,115400.0,12368.366909176006,0.0219,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.05021258296313773,0.9554659416783882,1.4859610000000003,0.07160000000000001,0.1,6.955643247356866,0.03385942956384848,0.03638951956384848,0.19076037210030933,0.9408870567651516,0.01425850202928074,0.00020985516843769053,549903063.4275951,58937633.04118182,4.2678120581893985e-05,385.8886321008726,44531548.144440696,4772812.187903627,114.36554589732187,12.257495956900222,0.006813749109381344,"[0.186,0.223]",0.205,"[0.025,0.035]",0.026,0.0,0.0,0.0,0.0,1.0,0.9358803551570323,0.05061797233063681,0.01438778788301731,0.0,0.0,0.0,0.0,0.0,0.939562349560543,0.045405829130510486,0.014198954152052816,6.866346e-08,5.475782e-10,0.02015944,0.019161839109381344,1.0,0.02179119,0.020295214796998765,0.02068609,0.019399439109381345,1.0373632679318114,5.383974e-08,1.067973e-09,0.02021524,0.019215049109381346,1.0,0.01968315,0.017304990802557256,0.02068609,0.019399439109381345,0.8972536532093451
92,238,0.12190000000000001,160.0,0.0578,120300.0,12484.543443794812,Blatchley:1986qd,1.0,0.0,0.05,120300.0,12484.543443794812,0.0219,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.05771258296313773,0.972449575609567,1.4859610000000003,0.0641,0.1,6.955643247356866,0.030312701606741446,0.033653541606741444,0.1834490163689668,0.9585078797222586,0.013809006933541985,0.00027082154423547746,444203951.1280535,46098782.425299175,4.2678120581893985e-05,398.8131066534709,47977216.73041255,4978999.555970032,123.21468286282212,12.787024614416485,0.008951286188663757,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.0,0.0,0.0,0.0,0.0,0.9511049519144775,0.051168232168175565,0.013890533596407864,0.0,0.0,0.0,0.0,1.0,0.959562349560543,0.05606370802076951,0.01367926380777026,5.85614e-08,8.898992e-10,0.01657311,0.018594016188663756,1.0,0.01707016,0.017637734397434636,0.01704531,0.018946163188663757,0.9271936375730268,5.383974e-08,1.067973e-09,0.01664392,0.018663360188663755,1.0,0.01576608,0.017944805851968285,0.01704531,0.018946163188663757,0.9553808510569928
92,238,0.1223,140.0,0.004,34660.0,8371.34332111639,Blatchley:1986qd,1.0,0.0,0.05,34660.0,8371.34332111639,0.0219,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.003919764820630122,0.8536768723182129,1.4838345819907621,0.1183,0.1004,6.955643247356866,0.051102579894090505,0.05111857989409051,0.22609418368036474,0.8367598266349096,0.062104120274240414,-0.00017333560964198378,-199958912.49114093,-48295577.22390102,0.00019813597661688548,313.63822206415693,10870700.77674368,2625573.235523599,27.918041937060675,6.74297501178477,1.6747590684198074e-10,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056,0.0,0.008919764820630123,0.00904948799518479,0.06203951345290658,0.0,0.0,0.0,0.0,0.0,0.008919764820630123,0.009046064140672473,0.06203733500666057,0.0,0.0,0.0,0.0,0.02966,8.339637710869852e-06,0.2157837,1.237645590684198e-08,0.13762100201673402,0.0,0.0,2.194028e-07,2.656669906841981e-09,1.0,0.02212536,8.539177245596212e-06,0.1755756,1.199330590684198e-08,0.1262726943061012,0.0,0.0,2.194028e-07,2.656669906841981e-09,1.0
92,238,0.1223,140.0,0.0089,71150.0,6193.602041623275,Blatchley:1986qd,1.0,0.0,0.05,71150.0,6193.602041623276,0.0219,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.008819764820630122,0.8646095941666865,1.4838345819907621,0.1134,0.1004,6.955643247356866,0.04898590498723468,0.04906511498723468,0.22150646714539665,0.8480715769417654,0.062028288231035886,-0.00012835066259341647,-554340730.0154407,-48255318.020781025,0.00019813597661688548,314.07243870530726,22346254.01388261,1945239.6975827923,57.38946085522406,4.995748164730496,8.47686168254414e-06,"[0.186,0.223]",0.205,"[0.045,0.070]",0.056,0.0,0.013819764820630121,0.01391410905401358,0.06185387095950918,0.0,0.0,0.0,0.0,0.0,0.008919764820630123,0.009046064140672473,0.06203733500666057,0.0,0.0,0.0,0.0,29.87834,0.00021832790110360288,0.01511521,8.72199448254414e-06,1962.1242350173427,0.0,0.0,0.002507589,8.54417735254414e-06,1.0,0.02212536,8.539177245596212e-06,0.01104391,8.71533328254414e-06,1.9972078699684044,0.0,0.0,0.002507587,8.54417735254414e-06,1.0
