qvcenter,Q2center,bin,nu,Ex,W2,RL,RLerr,RT,RTerr,Chi2,num_points
0.167,,W2bin,0.049712676783322585,0.04937158964579088,0.948226697529,0.09115458772765202,0.012555613138603362,0.022490056300836034,0.004566561543247058,0.020006041824631067,4
0.205,,W2bin,0.04333369187256453,0.04279494455979743,0.921526697529,0.093214377032379,0.008213694362492965,0.0386626642168958,0.003248902836483668,1.7221227547937479,7
0.205,,W2bin,0.053468749413122074,0.052943167755642305,0.941526697529,0.08088870025266456,0.008886785153327957,0.04361691849420943,0.004212234958860687,0.06160936742163652,4
0.24,,W2bin,0.03594348279976056,0.03518786781399276,0.8914977553587362,0.0800863462789542,0.007375769223956511,0.03154839093415369,0.002024108101737899,1.8913467680515836,6
0.24,,W2bin,0.04615462829917372,0.0454102629263618,0.9114977553587362,0.08216359560392493,0.007997614005543342,0.04157982780053264,0.003339433453688761,1.8225865566802686,5
0.3,,W2bin,0.03885048284471826,0.037663000155850536,0.8647703007265926,0.061352663416270124,0.00461027586046098,0.03541215243897151,0.0021437380816909037,1.6876977079454312,7
0.3,,W2bin,0.053200878815541586,0.05203112266985983,0.8930204523735352,0.06342899374701334,0.007317743340328133,0.04825366022341798,0.004019706463011953,0.3006682713111488,6
0.3,,W2bin,0.06423715997398205,0.0630847963076772,0.9150266208510592,0.06082598776776511,0.007388404542142487,0.05330895311555051,0.0038010875142233122,0.5303381709359567,6
0.3,,W2bin,0.07358623838241451,0.07245116577968269,0.93385911829984,0.05398418433740072,0.00925581198477422,0.05855768928763675,0.0030504885449540485,0.7425189927093307,6
0.3,,W2bin,0.08278644217842623,0.08167067539689787,0.952562384461719,0.048330107923588536,0.007748337841876564,0.06255623014382947,0.004210639889622029,1.4077461542490561,6
0.3,,W2bin,0.09252423169302093,0.09143137351908723,0.9725429328659956,0.0485536703111497,0.007157346698858501,0.05419115362098124,0.0032702458437403087,2.0276555702637262,6
0.3,,W2bin,0.10151136730282351,0.1004419100343345,0.9911515304873332,0.03876401327316754,0.007907001649613703,0.05374777979879153,0.0029648921671136417,1.848076789227979,6
0.3,,W2bin,0.11158257712509523,0.11054191920778549,1.0121967328206667,0.0344694887491296,0.0064308205063097115,0.044164741715316674,0.003505247223044546,1.8319261389388128,6
0.38,,W2bin,0.04380411690888075,0.04189211855808846,0.8200754635560594,0.03376152214258772,0.003302712664165713,0.02640335988637487,0.0019128913939278395,4.384034708949465,7
0.38,,W2bin,0.055691501086817086,0.05379537431752634,0.8435654294207652,0.03278993357385338,0.004699122398528013,0.03983028484672532,0.002724090055786324,0.40675240039711025,6
0.38,,W2bin,0.06564239156233398,0.06376246699451635,0.8634461134157543,0.03862530589743736,0.005433957033647216,0.04476239878441367,0.0030628314840059766,0.2021923521485626,6
0.38,,W2bin,0.07516307775566122,0.07330114263124957,0.8826526836967785,0.04043426253675216,0.007033132970950208,0.05340038283158173,0.0031987409702831566,0.490253329428122,6
0.38,,W2bin,0.08334390737368047,0.08149937330926772,0.899301105431763,0.04667952256187741,0.007453452570391757,0.053708321605997485,0.003761710376006247,0.6591441279713116,6
0.38,,W2bin,0.09027511231728413,0.08844672689429561,0.9135112193514484,0.041482310149181835,0.008211177111497776,0.059687855487564674,0.002969382599832773,0.22276516964315451,6
0.38,,W2bin,0.09686903262839552,0.09505720680721956,0.9271190277140464,0.04285044295391355,0.0075326086461819895,0.060494943695904954,0.004490328907148851,0.2098727311796615,6
0.38,,W2bin,0.105385996927302,0.10359728718183345,0.9448241018673024,0.04395242426377166,0.007121935813128361,0.06189670705307148,0.003566075688167304,0.7725799473861323,7
0.38,,W2bin,0.11783701393284007,0.11608560117350679,0.9709683615292236,0.04311218320878276,0.008106018396760159,0.05966532325757141,0.004615148504090703,2.435670331585333,6
0.38,,W2bin,0.12359266306245587,0.12185989755836875,0.983158686391069,0.03548248143065828,0.008971459766802883,0.05929533381973494,0.004582841793757603,1.6380138691296613,6
0.38,,W2bin,0.12841105691837085,0.1266945858452734,0.9934148772838344,0.03745917757432525,0.007282449270193179,0.05775272066874499,0.003872942016150533,1.9362157909296878,6
0.38,,W2bin,0.13366096326181365,0.13196295518419957,1.0046424215941794,0.03259082218425704,0.00808593451698523,0.05722446106248614,0.003794348206033531,3.531773066472053,6
